,temp_air,ghi,dni,dhi,wind_speed
2021-01-17 22:00:00,-0.88,0.0,0.0,0.0,3.1
2021-01-17 23:00:00,-2.13,0.0,-0.0,0.0,3.1
2021-01-18 00:00:00,-2.76,0.0,-0.0,0.0,2.97
2021-01-18 01:00:00,-2.91,0.0,-0.0,0.0,3.03
2021-01-18 02:00:00,-2.8,0.0,-0.0,0.0,3.24
2021-01-18 03:00:00,-2.62,0.0,-0.0,0.0,3.31
2021-01-18 04:00:00,-2.38,0.0,-0.0,0.0,3.31
2021-01-18 05:00:00,-2.15,0.0,-0.0,0.0,3.17
2021-01-18 06:00:00,-1.95,0.0,-0.0,0.0,2.97
2021-01-18 07:00:00,-1.58,0.0,-0.0,0.0,3.1
2021-01-18 08:00:00,-1.27,0.0,-0.0,0.0,3.03
2021-01-18 09:00:00,-0.99,0.0,-0.0,0.0,2.9
2021-01-18 10:00:00,-0.22,0.0,-0.0,0.0,2.83
2021-01-18 11:00:00,0.39,0.0,-0.0,0.0,2.62
2021-01-18 12:00:00,0.62,0.0,-0.0,0.0,2.41
2021-01-18 13:00:00,0.78,14.0,0.0,14.0,2.28
2021-01-18 14:00:00,1.73,21.0,0.0,21.0,2.21
2021-01-18 15:00:00,2.56,29.0,0.0,29.0,2.14
2021-01-18 16:00:00,3.11,102.0,0.0,102.0,2.0
2021-01-18 17:00:00,3.69,105.0,0.0,105.0,1.79
2021-01-18 18:00:00,4.36,86.0,0.0,86.0,2.0
2021-01-18 19:00:00,3.16,8.0,0.0,8.0,0.69
2021-01-18 20:00:00,2.86,35.0,0.0,35.0,1.31
2021-01-18 21:00:00,2.51,46.0,0.0,46.0,1.38
2021-01-18 22:00:00,1.87,0.0,0.0,0.0,1.72
2021-01-18 23:00:00,0.58,0.0,-0.0,0.0,2.14
2021-01-19 00:00:00,-0.36,0.0,-0.0,0.0,2.28
2021-01-19 01:00:00,-0.56,0.0,-0.0,0.0,2.55
2021-01-19 02:00:00,-0.57,0.0,-0.0,0.0,2.76
2021-01-19 03:00:00,-0.6,0.0,-0.0,0.0,2.9
2021-01-19 04:00:00,-1.03,0.0,-0.0,0.0,2.69
2021-01-19 05:00:00,-1.64,0.0,-0.0,0.0,2.55
2021-01-19 06:00:00,-2.08,0.0,-0.0,0.0,2.55
2021-01-19 07:00:00,-1.52,0.0,-0.0,0.0,2.62
2021-01-19 08:00:00,-1.35,0.0,-0.0,0.0,2.62
2021-01-19 09:00:00,-0.96,0.0,-0.0,0.0,2.55
2021-01-19 10:00:00,-0.66,0.0,-0.0,0.0,2.48
2021-01-19 11:00:00,-0.4,0.0,-0.0,0.0,2.62
2021-01-19 12:00:00,-0.07,0.0,-0.0,0.0,2.69
2021-01-19 13:00:00,0.09,39.0,93.39,31.0,2.83
2021-01-19 14:00:00,0.98,143.0,214.73,91.0,2.62
2021-01-19 15:00:00,2.09,250.0,275.3,149.0,4.21
2021-01-19 16:00:00,2.77,190.0,28.81,177.0,4.28
2021-01-19 17:00:00,3.73,192.0,18.38,183.0,4.48
2021-01-19 18:00:00,4.22,113.0,0.0,113.0,4.55
2021-01-19 19:00:00,4.74,90.0,0.0,90.0,4.14
2021-01-19 20:00:00,4.58,60.0,0.0,60.0,3.45
2021-01-19 21:00:00,4.29,38.0,0.0,38.0,2.83
2021-01-19 22:00:00,3.52,0.0,0.0,0.0,2.48
2021-01-19 23:00:00,2.66,0.0,-0.0,0.0,2.21
2021-01-20 00:00:00,1.84,0.0,-0.0,0.0,2.0
2021-01-20 01:00:00,0.71,0.0,-0.0,0.0,1.93
2021-01-20 02:00:00,0.28,0.0,-0.0,0.0,1.86
2021-01-20 03:00:00,0.17,0.0,-0.0,0.0,1.72
2021-01-20 04:00:00,-0.19,0.0,-0.0,0.0,1.59
2021-01-20 05:00:00,-0.89,0.0,-0.0,0.0,1.52
2021-01-20 06:00:00,-1.56,0.0,-0.0,0.0,1.52
2021-01-20 07:00:00,-2.11,0.0,-0.0,0.0,1.45
2021-01-20 08:00:00,-2.32,0.0,-0.0,0.0,1.31
2021-01-20 09:00:00,-2.31,0.0,-0.0,0.0,1.24
2021-01-20 10:00:00,-2.33,0.0,-0.0,0.0,1.17
2021-01-20 11:00:00,-1.55,0.0,-0.0,0.0,0.97
2021-01-20 12:00:00,-0.77,0.0,-0.0,0.0,0.69
2021-01-20 13:00:00,-0.61,12.0,0.0,12.0,0.62
2021-01-20 14:00:00,0.5,72.0,0.0,72.0,0.41
2021-01-20 15:00:00,3.01,170.0,54.14,150.0,0.83
2021-01-20 16:00:00,4.55,228.0,72.66,195.0,1.24
2021-01-20 17:00:00,5.63,113.0,0.0,113.0,1.45
2021-01-20 18:00:00,6.43,193.0,20.72,183.0,1.86
2021-01-20 19:00:00,6.31,37.0,0.0,37.0,1.31
2021-01-20 20:00:00,5.07,117.0,6.2,115.0,1.1
2021-01-20 21:00:00,3.6,68.0,10.92,66.0,1.66
2021-01-20 22:00:00,2.23,6.0,0.0,6.0,1.66
2021-01-20 23:00:00,0.38,0.0,-0.0,0.0,1.93
2021-01-21 00:00:00,-0.78,0.0,-0.0,0.0,1.79
2021-01-21 01:00:00,-1.38,0.0,-0.0,0.0,1.59
2021-01-21 02:00:00,-2.04,0.0,-0.0,0.0,1.72
2021-01-21 03:00:00,-2.41,0.0,-0.0,0.0,1.72
2021-01-21 04:00:00,-2.73,0.0,-0.0,0.0,1.66
2021-01-21 05:00:00,-3.06,0.0,-0.0,0.0,1.59
2021-01-21 06:00:00,-3.58,0.0,-0.0,0.0,1.59
2021-01-21 07:00:00,-3.82,0.0,-0.0,0.0,1.45
2021-01-21 08:00:00,-4.17,0.0,-0.0,0.0,1.38
2021-01-21 09:00:00,-3.99,0.0,-0.0,0.0,1.17
2021-01-21 10:00:00,-3.12,0.0,-0.0,0.0,0.76
2021-01-21 11:00:00,-3.65,0.0,-0.0,0.0,0.97
2021-01-21 12:00:00,-3.91,0.0,-0.0,0.0,1.1
2021-01-21 13:00:00,-3.13,24.0,0.0,24.0,0.9
2021-01-21 14:00:00,-1.86,70.0,0.0,70.0,0.76
2021-01-21 15:00:00,-0.34,80.0,0.0,80.0,1.31
2021-01-21 16:00:00,0.82,81.0,0.0,81.0,1.38
2021-01-21 17:00:00,1.09,142.0,0.0,142.0,1.38
2021-01-21 18:00:00,1.06,118.0,0.0,118.0,1.45
2021-01-21 19:00:00,-0.87,155.0,7.01,152.0,1.38
2021-01-21 20:00:00,-1.08,64.0,0.0,64.0,1.24
2021-01-21 21:00:00,-1.31,20.0,0.0,20.0,1.1
2021-01-21 22:00:00,-1.73,1.0,0.0,1.0,0.9
2021-01-21 23:00:00,-2.23,0.0,-0.0,0.0,1.03
2021-01-22 00:00:00,-2.49,0.0,-0.0,0.0,1.1
2021-01-22 01:00:00,-2.92,0.0,-0.0,0.0,1.24
2021-01-22 02:00:00,-2.62,0.0,-0.0,0.0,1.17
2021-01-22 03:00:00,-2.41,0.0,-0.0,0.0,1.03
2021-01-22 04:00:00,-2.41,0.0,-0.0,0.0,0.97
2021-01-22 05:00:00,-2.81,0.0,-0.0,0.0,0.97
2021-01-22 06:00:00,-3.39,0.0,-0.0,0.0,0.97
2021-01-22 07:00:00,-3.12,0.0,-0.0,0.0,0.9
2021-01-22 08:00:00,-2.56,0.0,-0.0,0.0,0.62
2021-01-22 09:00:00,-2.42,0.0,-0.0,0.0,0.69
2021-01-22 10:00:00,-2.18,0.0,-0.0,0.0,0.76
2021-01-22 11:00:00,-2.08,0.0,-0.0,0.0,0.83
2021-01-22 12:00:00,-1.84,0.0,-0.0,0.0,1.03
2021-01-22 13:00:00,-1.01,6.0,0.0,6.0,1.24
2021-01-22 14:00:00,0.43,20.0,0.0,20.0,1.45
2021-01-22 15:00:00,2.54,34.0,0.0,34.0,2.48
2021-01-22 16:00:00,3.56,210.0,43.46,190.0,3.52
2021-01-22 17:00:00,3.97,231.0,46.06,208.0,3.59
2021-01-22 18:00:00,4.27,165.0,2.04,164.0,3.66
2021-01-22 19:00:00,4.63,143.0,0.0,143.0,3.45
2021-01-22 20:00:00,4.28,129.0,15.16,124.0,2.69
2021-01-22 21:00:00,3.87,165.0,608.87,49.0,2.34
2021-01-22 22:00:00,2.5,17.0,0.0,17.0,2.14
2021-01-22 23:00:00,1.07,0.0,-0.0,0.0,2.28
2021-01-23 00:00:00,-0.07,0.0,-0.0,0.0,2.41
2021-01-23 01:00:00,-1.0,0.0,-0.0,0.0,2.41
2021-01-23 02:00:00,-1.56,0.0,-0.0,0.0,2.34
2021-01-23 03:00:00,-1.79,0.0,-0.0,0.0,2.28
2021-01-23 04:00:00,-1.87,0.0,-0.0,0.0,2.14
2021-01-23 05:00:00,-1.94,0.0,-0.0,0.0,2.0
2021-01-23 06:00:00,-2.08,0.0,-0.0,0.0,1.86
2021-01-23 07:00:00,-2.28,0.0,-0.0,0.0,1.66
2021-01-23 08:00:00,-2.83,0.0,-0.0,0.0,1.66
2021-01-23 09:00:00,-3.49,0.0,-0.0,0.0,1.52
2021-01-23 10:00:00,-3.68,0.0,-0.0,0.0,1.31
2021-01-23 11:00:00,-3.35,0.0,-0.0,0.0,1.1
2021-01-23 12:00:00,-3.05,0.0,-0.0,0.0,0.97
2021-01-23 13:00:00,-1.88,70.0,416.86,31.0,0.55
2021-01-23 14:00:00,-1.11,148.0,210.77,95.0,0.76
2021-01-23 15:00:00,0.28,387.0,831.61,73.0,0.9
2021-01-23 16:00:00,1.65,296.0,198.57,204.0,1.17
2021-01-23 17:00:00,2.93,306.0,155.12,228.0,1.24
2021-01-23 18:00:00,3.9,366.0,328.32,204.0,1.31
2021-01-23 19:00:00,4.51,346.0,442.94,153.0,1.79
2021-01-23 20:00:00,4.53,130.0,14.98,125.0,2.07
2021-01-23 21:00:00,3.86,98.0,123.54,74.0,1.79
2021-01-23 22:00:00,2.22,11.0,0.0,11.0,1.93
2021-01-23 23:00:00,1.03,0.0,-0.0,0.0,2.0
2021-01-24 00:00:00,0.28,0.0,-0.0,0.0,2.0
2021-01-24 01:00:00,0.0,0.0,-0.0,0.0,2.0
2021-01-24 02:00:00,-0.09,0.0,-0.0,0.0,1.86
2021-01-24 03:00:00,-0.26,0.0,-0.0,0.0,1.66
2021-01-24 04:00:00,-0.37,0.0,-0.0,0.0,1.38
2021-01-24 05:00:00,-0.43,0.0,-0.0,0.0,1.17
2021-01-24 06:00:00,-0.51,0.0,-0.0,0.0,1.03
2021-01-24 07:00:00,-0.53,0.0,-0.0,0.0,1.1
2021-01-24 08:00:00,-0.54,0.0,-0.0,0.0,1.03
2021-01-24 09:00:00,-0.57,0.0,-0.0,0.0,1.24
2021-01-24 10:00:00,-0.62,0.0,-0.0,0.0,1.38
2021-01-24 11:00:00,-0.62,0.0,-0.0,0.0,1.17
2021-01-24 12:00:00,-0.63,0.0,-0.0,0.0,1.24
2021-01-24 13:00:00,-0.73,6.0,0.0,6.0,1.24
2021-01-24 14:00:00,-0.28,223.0,653.43,57.0,1.59
2021-01-24 15:00:00,0.19,50.0,0.0,50.0,1.72
2021-01-24 16:00:00,0.72,28.0,0.0,28.0,2.34
2021-01-24 17:00:00,1.56,65.0,0.0,65.0,2.97
2021-01-24 18:00:00,2.3,161.0,2.01,160.0,2.97
2021-01-24 19:00:00,3.03,216.0,65.98,187.0,3.24
2021-01-24 20:00:00,3.54,331.0,779.12,68.0,3.59
2021-01-24 21:00:00,3.34,177.0,636.11,51.0,3.66
2021-01-24 22:00:00,1.99,15.0,0.0,15.0,3.93
2021-01-24 23:00:00,0.37,0.0,-0.0,0.0,4.0
2021-01-25 00:00:00,-0.6,0.0,-0.0,0.0,3.86
2021-01-25 01:00:00,-0.65,0.0,-0.0,0.0,3.59
2021-01-25 02:00:00,-0.46,0.0,-0.0,0.0,3.38
2021-01-25 03:00:00,-0.15,0.0,-0.0,0.0,3.24
2021-01-25 04:00:00,0.03,0.0,-0.0,0.0,3.17
2021-01-25 05:00:00,0.17,0.0,-0.0,0.0,3.24
2021-01-25 06:00:00,-0.09,0.0,-0.0,0.0,3.24
2021-01-25 07:00:00,-1.41,0.0,-0.0,0.0,2.9
2021-01-25 08:00:00,-1.7,0.0,-0.0,0.0,2.9
2021-01-25 09:00:00,-1.41,0.0,-0.0,0.0,2.9
2021-01-25 10:00:00,-1.3,0.0,-0.0,0.0,2.76
2021-01-25 11:00:00,-1.25,0.0,-0.0,0.0,2.55
2021-01-25 12:00:00,-1.28,0.0,-0.0,0.0,2.41
2021-01-25 13:00:00,-0.97,6.0,0.0,6.0,2.21
2021-01-25 14:00:00,0.05,16.0,0.0,16.0,1.93
2021-01-25 15:00:00,2.23,55.0,0.0,55.0,2.62
2021-01-25 16:00:00,3.46,20.0,0.0,20.0,3.72
2021-01-25 17:00:00,3.93,105.0,0.0,105.0,3.31
2021-01-25 18:00:00,4.19,252.0,67.88,218.0,3.24
2021-01-25 19:00:00,4.16,192.0,33.83,177.0,2.55
2021-01-25 20:00:00,3.51,100.0,0.0,100.0,1.86
2021-01-25 21:00:00,2.64,69.0,0.0,69.0,1.03
2021-01-25 22:00:00,2.1,9.0,0.0,9.0,1.17
2021-01-25 23:00:00,1.81,0.0,-0.0,0.0,1.66
2021-01-26 00:00:00,0.98,0.0,-0.0,0.0,1.72
2021-01-26 01:00:00,0.62,0.0,-0.0,0.0,1.66
2021-01-26 02:00:00,0.31,0.0,-0.0,0.0,1.86
2021-01-26 03:00:00,-0.06,0.0,-0.0,0.0,2.21
2021-01-26 04:00:00,-0.62,0.0,-0.0,0.0,2.55
2021-01-26 05:00:00,-1.3,0.0,-0.0,0.0,2.69
2021-01-26 06:00:00,-2.0,0.0,-0.0,0.0,2.83
2021-01-26 07:00:00,-2.22,0.0,-0.0,0.0,2.62
2021-01-26 08:00:00,-2.8,0.0,-0.0,0.0,2.62
2021-01-26 09:00:00,-3.4,0.0,-0.0,0.0,2.76
2021-01-26 10:00:00,-3.84,0.0,-0.0,0.0,2.76
2021-01-26 11:00:00,-4.18,0.0,-0.0,0.0,2.69
2021-01-26 12:00:00,-4.36,0.0,-0.0,0.0,2.9
2021-01-26 13:00:00,-4.35,9.0,0.0,9.0,2.62
2021-01-26 14:00:00,-4.07,79.0,0.0,79.0,2.97
2021-01-26 15:00:00,-3.14,108.0,0.0,108.0,3.31
2021-01-26 16:00:00,-2.12,77.0,0.0,77.0,3.38
2021-01-26 17:00:00,-1.01,57.0,0.0,57.0,3.59
2021-01-26 18:00:00,-0.99,88.0,0.0,88.0,3.1
2021-01-26 19:00:00,-3.1,93.0,0.0,93.0,2.62
2021-01-26 20:00:00,-3.05,38.0,0.0,38.0,3.1
2021-01-26 21:00:00,-3.12,12.0,0.0,12.0,2.76
2021-01-26 22:00:00,-3.54,1.0,0.0,1.0,2.34
2021-01-26 23:00:00,-3.73,0.0,-0.0,0.0,2.48
2021-01-27 00:00:00,-3.81,0.0,-0.0,0.0,2.34
2021-01-27 01:00:00,-3.86,0.0,-0.0,0.0,2.28
2021-01-27 02:00:00,-3.99,0.0,-0.0,0.0,2.14
2021-01-27 03:00:00,-4.22,0.0,-0.0,0.0,2.0
2021-01-27 04:00:00,-4.29,0.0,-0.0,0.0,2.07
2021-01-27 05:00:00,-4.62,0.0,-0.0,0.0,2.07
2021-01-27 06:00:00,-5.07,0.0,-0.0,0.0,2.14
2021-01-27 07:00:00,-4.55,0.0,-0.0,0.0,2.41
2021-01-27 08:00:00,-4.48,0.0,-0.0,0.0,2.48
2021-01-27 09:00:00,-4.59,0.0,-0.0,0.0,2.55
2021-01-27 10:00:00,-4.8,0.0,-0.0,0.0,2.69
2021-01-27 11:00:00,-5.09,0.0,-0.0,0.0,2.69
2021-01-27 12:00:00,-5.42,0.0,-0.0,0.0,2.62
2021-01-27 13:00:00,-5.9,5.0,0.0,5.0,2.76
2021-01-27 14:00:00,-5.81,46.0,0.0,46.0,3.03
2021-01-27 15:00:00,-5.28,186.0,61.56,162.0,3.24
2021-01-27 16:00:00,-4.26,499.0,874.57,82.0,3.17
2021-01-27 17:00:00,-3.12,550.0,898.83,85.0,3.24
2021-01-27 18:00:00,-2.19,540.0,896.43,84.0,3.38
2021-01-27 19:00:00,-1.36,469.0,861.72,80.0,3.66
2021-01-27 20:00:00,-1.05,346.0,789.77,70.0,3.93
2021-01-27 21:00:00,-1.32,187.0,638.83,53.0,3.86
2021-01-27 22:00:00,-2.4,28.0,239.1,18.0,3.59
2021-01-27 23:00:00,-3.74,0.0,-0.0,0.0,3.59
2021-01-28 00:00:00,-4.85,0.0,-0.0,0.0,3.72
2021-01-28 01:00:00,-6.1,0.0,-0.0,0.0,3.79
2021-01-28 02:00:00,-7.48,0.0,-0.0,0.0,3.86
2021-01-28 03:00:00,-8.82,0.0,-0.0,0.0,3.72
2021-01-28 04:00:00,-9.88,0.0,-0.0,0.0,3.52
2021-01-28 05:00:00,-10.6,0.0,-0.0,0.0,3.52
2021-01-28 06:00:00,-11.12,0.0,-0.0,0.0,3.45
2021-01-28 07:00:00,-10.35,0.0,-0.0,0.0,3.59
2021-01-28 08:00:00,-10.71,0.0,-0.0,0.0,3.31
2021-01-28 09:00:00,-11.2,0.0,-0.0,0.0,3.03
2021-01-28 10:00:00,-11.69,0.0,-0.0,0.0,2.83
2021-01-28 11:00:00,-12.14,0.0,-0.0,0.0,2.83
2021-01-28 12:00:00,-12.46,0.0,-0.0,0.0,2.9
2021-01-28 13:00:00,-12.34,85.0,472.84,35.0,2.83
2021-01-28 14:00:00,-10.88,261.0,749.93,62.0,2.9
2021-01-28 15:00:00,-9.01,418.0,869.91,76.0,3.52
2021-01-28 16:00:00,-7.09,528.0,924.24,84.0,3.66
2021-01-28 17:00:00,-5.23,581.0,945.96,88.0,3.59
2021-01-28 18:00:00,-3.65,570.0,942.13,87.0,3.59
2021-01-28 19:00:00,-1.82,497.0,911.1,82.0,3.72
2021-01-28 20:00:00,-1.21,369.0,840.09,72.0,3.66
2021-01-28 21:00:00,-1.35,202.0,687.77,55.0,3.24
2021-01-28 22:00:00,-2.71,33.0,284.93,20.0,2.76
2021-01-28 23:00:00,-4.82,0.0,-0.0,0.0,2.55
2021-01-29 00:00:00,-6.14,0.0,-0.0,0.0,2.48
2021-01-29 01:00:00,-7.13,0.0,-0.0,0.0,2.34
2021-01-29 02:00:00,-7.91,0.0,-0.0,0.0,2.28
2021-01-29 03:00:00,-8.84,0.0,-0.0,0.0,2.14
2021-01-29 04:00:00,-9.53,0.0,-0.0,0.0,1.86
2021-01-29 05:00:00,-10.15,0.0,-0.0,0.0,1.52
2021-01-29 06:00:00,-11.16,0.0,-0.0,0.0,1.31
2021-01-29 07:00:00,-11.26,0.0,-0.0,0.0,1.38
2021-01-29 08:00:00,-12.05,0.0,-0.0,0.0,1.31
2021-01-29 09:00:00,-12.77,0.0,-0.0,0.0,1.24
2021-01-29 10:00:00,-13.33,0.0,-0.0,0.0,0.97
2021-01-29 11:00:00,-13.55,0.0,-0.0,0.0,0.69
2021-01-29 12:00:00,-13.37,0.0,-0.0,0.0,0.07
2021-01-29 13:00:00,-11.88,17.0,0.0,17.0,0.83
2021-01-29 14:00:00,-9.13,72.0,0.0,72.0,1.03
2021-01-29 15:00:00,-6.56,144.0,7.57,141.0,1.31
2021-01-29 16:00:00,-3.57,210.0,33.05,194.0,1.93
2021-01-29 17:00:00,-1.3,215.0,22.85,203.0,2.76
2021-01-29 18:00:00,-0.17,86.0,0.0,86.0,3.45
2021-01-29 19:00:00,-0.08,117.0,0.0,117.0,3.38
2021-01-29 20:00:00,-0.34,91.0,0.0,91.0,3.1
2021-01-29 21:00:00,-0.85,4.0,0.0,4.0,3.38
2021-01-29 22:00:00,-1.42,0.0,0.0,0.0,3.17
2021-01-29 23:00:00,-1.8,0.0,-0.0,0.0,3.1
2021-01-30 00:00:00,-1.8,0.0,-0.0,0.0,3.1
2021-01-30 01:00:00,-1.46,0.0,-0.0,0.0,3.1
2021-01-30 02:00:00,-1.16,0.0,-0.0,0.0,3.1
2021-01-30 03:00:00,-1.03,0.0,-0.0,0.0,2.9
2021-01-30 04:00:00,-0.88,0.0,-0.0,0.0,2.62
2021-01-30 05:00:00,-0.43,0.0,-0.0,0.0,2.41
2021-01-30 06:00:00,-0.05,0.0,-0.0,0.0,2.21
2021-01-30 07:00:00,-0.69,0.0,-0.0,0.0,1.72
2021-01-30 08:00:00,-0.45,0.0,-0.0,0.0,2.41
2021-01-30 09:00:00,-0.14,0.0,-0.0,0.0,3.17
2021-01-30 10:00:00,-0.12,0.0,-0.0,0.0,3.45
2021-01-30 11:00:00,-0.53,0.0,-0.0,0.0,3.45
2021-01-30 12:00:00,-1.16,0.0,-0.0,0.0,3.38
2021-01-30 13:00:00,-1.24,51.0,107.8,39.0,3.38
2021-01-30 14:00:00,-0.77,72.0,0.0,72.0,3.17
2021-01-30 15:00:00,-0.39,155.0,15.0,149.0,4.83
2021-01-30 16:00:00,-0.24,197.0,20.5,187.0,4.76
2021-01-30 17:00:00,-0.2,99.0,0.0,99.0,4.9
2021-01-30 18:00:00,-0.34,172.0,3.84,170.0,5.31
2021-01-30 19:00:00,0.13,203.0,36.65,186.0,5.59
2021-01-30 20:00:00,-0.63,369.0,818.15,73.0,5.79
2021-01-30 21:00:00,-1.88,206.0,676.32,56.0,5.24
2021-01-30 22:00:00,-3.69,38.0,300.09,22.0,5.38
2021-01-30 23:00:00,-5.68,0.0,-0.0,0.0,5.31
2021-01-31 00:00:00,-7.37,0.0,-0.0,0.0,4.97
2021-01-31 01:00:00,-8.8,0.0,-0.0,0.0,4.48
2021-01-31 02:00:00,-9.78,0.0,-0.0,0.0,4.28
2021-01-31 03:00:00,-10.58,0.0,-0.0,0.0,4.14
2021-01-31 04:00:00,-11.24,0.0,-0.0,0.0,4.07
2021-01-31 05:00:00,-11.8,0.0,-0.0,0.0,4.0
2021-01-31 06:00:00,-12.31,0.0,-0.0,0.0,3.93
2021-01-31 07:00:00,-12.48,0.0,-0.0,0.0,3.72
2021-01-31 08:00:00,-12.93,0.0,-0.0,0.0,3.59
2021-01-31 09:00:00,-13.28,0.0,-0.0,0.0,3.45
2021-01-31 10:00:00,-13.53,0.0,-0.0,0.0,3.24
2021-01-31 11:00:00,-13.77,0.0,-0.0,0.0,3.03
2021-01-31 12:00:00,-13.96,0.0,-0.0,0.0,2.97
2021-01-31 13:00:00,-13.77,91.0,472.64,37.0,3.1
2021-01-31 14:00:00,-12.5,267.0,742.22,63.0,3.1
2021-01-31 15:00:00,-10.93,421.0,852.39,77.0,3.66
2021-01-31 16:00:00,-6.91,530.0,905.13,85.0,3.89
2021-01-31 17:00:00,-6.72,581.0,924.85,88.0,3.66
2021-01-31 18:00:00,-6.52,570.0,918.1,88.0,3.44
2021-01-31 19:00:00,-6.32,498.0,886.73,83.0,3.22
2021-01-31 20:00:00,-6.12,373.0,819.71,73.0,2.99
2021-01-31 21:00:00,-5.93,208.0,672.97,56.0,2.77
2021-01-31 22:00:00,-5.73,40.0,297.17,23.0,2.55
2021-01-31 23:00:00,-5.53,0.0,-0.0,0.0,2.32
2021-02-01 00:00:00,-5.34,0.0,-0.0,0.0,2.1
2021-02-01 01:00:00,-5.14,0.0,-0.0,0.0,1.88
2021-02-01 02:00:00,-4.94,0.0,-0.0,0.0,1.65
2021-02-01 03:00:00,-4.74,0.0,-0.0,0.0,1.43
2021-02-01 04:00:00,-4.55,0.0,-0.0,0.0,1.21
2021-02-01 05:00:00,-4.35,0.0,-0.0,0.0,0.98
2021-02-01 06:00:00,-4.15,0.0,-0.0,0.0,0.76
2021-02-01 07:00:00,-3.95,0.0,-0.0,0.0,0.54
2021-02-01 08:00:00,-4.0,0.0,-0.0,0.0,1.59
2021-02-01 09:00:00,-3.73,0.0,-0.0,0.0,1.86
2021-02-01 10:00:00,-3.46,0.0,-0.0,0.0,2.14
2021-02-01 11:00:00,-3.24,0.0,-0.0,0.0,2.34
2021-02-01 12:00:00,-3.21,0.0,-0.0,0.0,2.34
2021-02-01 13:00:00,-3.08,58.0,144.95,41.0,2.41
2021-02-01 14:00:00,-1.99,170.0,226.46,107.0,2.55
2021-02-01 15:00:00,-0.48,324.0,461.67,136.0,2.76
2021-02-01 16:00:00,0.97,388.0,395.52,192.0,2.55
2021-02-01 17:00:00,2.39,555.0,819.12,115.0,2.41
2021-02-01 18:00:00,3.2,327.0,158.72,243.0,2.48
2021-02-01 19:00:00,2.97,228.0,59.29,200.0,2.83
2021-02-01 20:00:00,2.72,196.0,105.34,157.0,2.62
2021-02-01 21:00:00,2.23,62.0,0.0,62.0,2.21
2021-02-01 22:00:00,0.25,0.0,0.0,0.0,2.0
2021-02-01 23:00:00,-1.45,0.0,-0.0,0.0,2.0
2021-02-02 00:00:00,-2.13,0.0,-0.0,0.0,2.0
2021-02-02 01:00:00,-2.43,0.0,-0.0,0.0,1.79
2021-02-02 02:00:00,-2.67,0.0,-0.0,0.0,1.52
2021-02-02 03:00:00,-3.07,0.0,-0.0,0.0,1.45
2021-02-02 04:00:00,-3.19,0.0,-0.0,0.0,1.24
2021-02-02 05:00:00,-3.35,0.0,-0.0,0.0,1.1
2021-02-02 06:00:00,-3.66,0.0,-0.0,0.0,1.03
2021-02-02 07:00:00,-1.62,0.0,-0.0,0.0,0.55
2021-02-02 08:00:00,-1.57,0.0,-0.0,0.0,0.62
2021-02-02 09:00:00,-1.59,0.0,-0.0,0.0,0.69
2021-02-02 10:00:00,-1.3,0.0,-0.0,0.0,0.69
2021-02-02 11:00:00,-1.28,0.0,-0.0,0.0,0.76
2021-02-02 12:00:00,-1.56,0.0,-0.0,0.0,0.83
2021-02-02 13:00:00,-1.69,33.0,0.0,33.0,0.76
2021-02-02 14:00:00,0.07,248.0,614.26,75.0,0.9
2021-02-02 15:00:00,1.68,399.0,744.62,93.0,1.17
2021-02-02 16:00:00,3.19,210.0,28.03,196.0,1.45
2021-02-02 17:00:00,4.63,292.0,88.67,244.0,1.72
2021-02-02 18:00:00,5.59,230.0,29.99,214.0,1.79
2021-02-02 19:00:00,4.32,76.0,0.0,76.0,1.79
2021-02-02 20:00:00,3.69,64.0,0.0,64.0,1.72
2021-02-02 21:00:00,2.3,59.0,0.0,59.0,1.31
2021-02-02 22:00:00,1.05,17.0,0.0,17.0,1.45
2021-02-02 23:00:00,0.56,0.0,-0.0,0.0,1.66
2021-02-03 00:00:00,0.43,0.0,-0.0,0.0,2.21
2021-02-03 01:00:00,0.54,0.0,-0.0,0.0,3.03
2021-02-03 02:00:00,0.06,0.0,-0.0,0.0,3.79
2021-02-03 03:00:00,-1.29,0.0,-0.0,0.0,3.79
2021-02-03 04:00:00,-1.96,0.0,-0.0,0.0,3.59
2021-02-03 05:00:00,-2.32,0.0,-0.0,0.0,3.79
2021-02-03 06:00:00,-2.66,0.0,-0.0,0.0,4.48
2021-02-03 07:00:00,-3.62,0.0,-0.0,0.0,4.07
2021-02-03 08:00:00,-4.58,0.0,-0.0,0.0,4.34
2021-02-03 09:00:00,-5.48,0.0,-0.0,0.0,4.34
2021-02-03 10:00:00,-6.2,0.0,-0.0,0.0,4.21
2021-02-03 11:00:00,-6.73,0.0,-0.0,0.0,4.0
2021-02-03 12:00:00,-7.06,0.0,-0.0,0.0,3.79
2021-02-03 13:00:00,-7.03,94.0,372.1,48.0,3.59
2021-02-03 14:00:00,-6.25,274.0,680.31,80.0,3.52
2021-02-03 15:00:00,-5.15,434.0,807.7,99.0,3.59
2021-02-03 16:00:00,-4.02,547.0,869.79,109.0,3.86
2021-02-03 17:00:00,-3.09,602.0,894.51,114.0,4.14
2021-02-03 18:00:00,-2.32,328.0,148.75,248.0,4.48
2021-02-03 19:00:00,-1.81,334.0,266.14,206.0,4.41
2021-02-03 20:00:00,-0.85,260.0,295.69,148.0,4.97
